model,data_augmentations,instance_id,train_trial_index,score,score_name,unique_id_inc_seed,split,sub_split
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id43,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id43_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id44,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id44_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id45,1,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id45_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id46,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id46_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id47,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id47_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id48,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id48_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id49,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id49_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id50,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id50_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id51,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id51_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id52,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id52_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id53,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id53_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id54,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id54_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id55,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id55_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id56,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id56_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id57,1,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id57_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id58,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id58_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id59,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id59_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id60,1,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id60_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id61,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id61_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id62,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id62_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id63,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id63_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id64,1,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id64_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id65,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id65_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id66,1,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id66_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id67,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id67_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id68,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id68_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id69,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id69_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id70,1,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id70_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id71,1,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id71_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id72,1,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id72_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id73,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id73_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id74,1,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id74_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id75,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id75_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id76,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id76_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id77,1,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id77_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id78,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id78_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id79,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id79_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id80,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id80_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id81,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id81_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id82,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id82_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id83,1,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id83_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id84,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id84_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id85,1,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id85_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id86,1,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id86_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id87,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id87_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id88,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id88_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id89,1,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id89_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id90,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id90_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id91,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id91_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id92,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id92_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id93,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id93_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id94,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id94_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id95,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id95_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id96,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id96_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id97,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id97_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id98,1,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id98_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id99,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id99_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id100,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id100_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id101,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id101_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id102,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id102_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id103,1,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id103_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id104,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id104_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id105,1,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id105_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id106,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id106_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id107,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id107_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id108,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id108_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id109,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id109_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id110,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id110_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id111,1,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id111_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id112,1,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id112_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id113,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id113_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id114,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id114_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id115,1,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id115_1",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id5,2,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id5_2",valid,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id6,2,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id6_2",valid,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id7,2,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id7_2",valid,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id8,2,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id8_2",valid,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id9,2,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id9_2",valid,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id10,2,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id10_2",valid,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id11,2,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id11_2",valid,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id12,2,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id12_2",valid,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id13,2,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id13_2",valid,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id14,2,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id14_2",valid,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id15,2,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id15_2",valid,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id16,2,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id16_2",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id17,2,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id17_2",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id18,2,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id18_2",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id19,2,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id19_2",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id20,2,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id20_2",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id21,2,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id21_2",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id22,2,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id22_2",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id23,2,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id23_2",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id24,2,1.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id24_2",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id25,2,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id25_2",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id26,2,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id26_2",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id27,2,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id27_2",test,
openai_ada,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/mmlu:subject=computer_security,method=multiple_choice_joint,model=openai_ada,data_augmentation=canonical",id28,2,0.0,exact_match,"mmlu:subject=computer_security,method=multiple_choice_joint_id28_2",test,
